File,SAPT Coulomb
SSI-107THR-125ALA-1,-0.4765
SSI-107THR-129LYS-1,-16.8769
SSI-107VAL-147PHE-1,-0.6346
SSI-107VAL-147PHE-2,-0.3693
SSI-108ILE-122VAL-1,-0.5360
SSI-108ILE-146GLN-1,-1.5231
SSI-108LYS-131ALA-1,-0.5675
SSI-108LYS-160LEU-1,-0.9062
SSI-108PHE-125TRP-1,-1.0347
SSI-108PHE-127PHE-1,-0.8021
SSI-108PHE-150VAL-1,-1.3410
SSI-108TRP-151ASN-1,-0.9177
SSI-108TRP-155VAL-1,-1.1198
SSI-109ARG-115GLU-1,-112.5909
SSI-109GLN-161GLU-1,-1.9896
SSI-109GLN-161GLU-2,-16.6694
SSI-109PHE-113ILE-1,-1.4255
SSI-109PHE-181ILE-1,-0.6686
SSI-109PHE-182VAL-1,-1.5032
SSI-109PHE-185VAL-1,-1.3747
SSI-109PHE-228TYR-1,-1.8039
SSI-109SER-137ASN-1,-4.4154
SSI-109THR-131VAL-1,-0.6303
SSI-109THR-158MET-1,-1.3213
SSI-109VAL-164ILE-1,-0.8337
SSI-110ALA-161PRO-1,-1.7657
SSI-110ALA-164ILE-1,-0.9209
SSI-110GLU-129LYS-1,-109.6401
SSI-110ILE-116PHE-1,-0.9101
SSI-110ILE-149ARG-1,-0.7729
SSI-110ILE-151VAL-1,-0.7365
SSI-110ILE-162VAL-1,-0.8560
SSI-110LEU-125VAL-1,-0.3973
SSI-110LEU-127ILE-1,-0.5372
SSI-110PHE-123ILE-1,-0.7741
SSI-110PHE-128PHE-1,-1.2852
SSI-110PHE-222TYR-1,-2.7694
SSI-110PHE-226LEU-1,-0.7342
SSI-110PHE-226LEU-2,-0.7499
SSI-110THR-127GLN-2,-10.1493
SSI-110THR-129TRP-1,-10.2653
SSI-111ASP-156SER-2,5.3301
SSI-111ASP-193HIE-1,-7.1054
SSI-111HIE-218LEU-1,-1.8871
SSI-111LEU-116ASN-1,-1.5929
SSI-111LEU-130TYR-1,-0.9452
SSI-111LEU-158LEU-1,-0.3960
SSI-111LEU-169LEU-1,-0.5134
SSI-111TRP-115GLN-1,-6.1819
SSI-111VAL-125ALA-1,-0.2889
SSI-112ALA-128PRO-1,-0.7332
SSI-112ALA-131VAL-1,-0.7717
SSI-112ARG-115ALA-1,-1.6183
SSI-112ARG-125PHE-1,-1.1244
SSI-112ARG-127GLN-1,-2.1454
SSI-112ASP-183GLU-1,84.5099
SSI-112ILE-125VAL-1,-1.0943
SSI-112ILE-142ILE-1,-0.7835
SSI-112LEU-142PHE-1,-0.7206
SSI-112LYS-127LEU-1,-0.5656
SSI-112PHE-121LEU-1,-1.0572
SSI-112PHE-125HIE-1,-0.2618
SSI-112TRP-119ARG-1,-0.6309
SSI-112TRP-119ARG-2,-0.1443
SSI-112TRP-120VAL-1,-0.8640
SSI-112TYR-125GLU-1,-1.4569
SSI-112TYR-128LEU-1,-0.3371
SSI-112TYR-190ARG-1,-4.8208
SSI-113ALA-118ASP-1,-1.8692
SSI-113ALA-120VAL-1,-0.9438
SSI-113ALA-122VAL-1,-0.8532
SSI-113ALA-225TRP-1,-0.8704
SSI-113ASP-195GLN-1,-13.2407
SSI-113ILE-131VAL-1,-0.2672
SSI-113ILE-164HIE-1,-0.6390
SSI-113ILE-185VAL-1,-1.5078
SSI-113ILE-190ARG-2,-1.0378
SSI-113ILE-232ALA-1,-0.9841
SSI-113LYS-117GLU-2,-1.8505
SSI-113LYS-170VAL-1,-1.2976
SSI-113LYS-173GLU-1,-121.6440
SSI-113SER-120ILE-1,-1.1595
SSI-113TRP-119PHE-1,-1.3511
SSI-113TRP-124HIE-1,-4.0603
SSI-113TRP-126ALA-1,-0.4998
SSI-113TRP-171ASP-1,-20.1639
SSI-113TRP-178ILE-1,-1.1737
SSI-113TYR-124THR-1,-0.3734
SSI-113VAL-120HIE-2,-1.6076
SSI-113VAL-143PHE-1,-1.0634
SSI-114ALA-160ALA-1,-0.5543
SSI-114ASN-122ARG-2,-0.4671
SSI-114ASP-179LEU-1,-2.5660
SSI-114GLU-144ASN-1,-5.3139
SSI-114GLU-146ARG-1,-131.0297
SSI-114LEU-118ILE-1,-0.6779
SSI-114LYS-225TRP-1,-0.6735
SSI-114VAL-167GLU-1,-0.9332
SSI-115ASN-124LEU-1,-1.1151
SSI-115ASP-156ASP-1,82.2683
SSI-115GLN-118ARG-1,-1.6287
SSI-115GLU-123PRO-1,-0.5413
SSI-115GLU-123PRO-2,-1.3373
SSI-115GLU-160GLU-1,66.4421
SSI-115GLU-163TYR-2,-1.0840
SSI-115MET-168TYR-1,-0.6598
SSI-115PRO-129TYR-1,-2.6220
SSI-115THR-138VAL-1,-0.3879
SSI-115THR-142GLU-1,-22.3975
SSI-115THR-142GLU-2,-18.9056
SSI-115VAL-122MET-1,-0.7869
SSI-115VAL-123PHE-1,-0.9444
SSI-115VAL-130ARG-1,-1.1810
SSI-116ALA-162PHE-1,-1.6903
SSI-116LYS-144SER-1,-8.5637
SSI-116PHE-130VAL-1,-1.0859
SSI-116PHE-165VAL-1,-1.3511
SSI-117HIE-123PRO-1,-0.7269
SSI-117ILE-142PHE-1,-0.7825
SSI-117PHE-125TYR-1,-1.2638
SSI-117PHE-130HIE-1,-1.7174
SSI-117PRO-126ALA-1,-0.6854
SSI-117PRO-129TYR-1,-3.0842
SSI-117PRO-130LYS-1,-1.3731
SSI-117VAL-166ILE-1,-0.4893
SSI-118ALA-160VAL-1,-0.5718
SSI-118ARG-157ASN-1,7.4885
SSI-118ARG-185ARG-1,66.0778
SSI-118ASP-136HIE-1,-29.5076
SSI-118GLN-121PHE-1,-1.7940
SSI-118GLU-173PHE-1,-0.7957
SSI-118GLU-176THR-1,-0.5702
SSI-118ILE-136VAL-1,-0.4037
SSI-118ILE-165ALA-1,-0.6813
SSI-118ILE-166TYR-1,-0.5252
SSI-118ILE-178TYR-1,-0.5355
SSI-118THR-121LEU-1,-0.9602
SSI-118VAL-162PHE-1,-0.3482
SSI-119ALA-160LEU-1,-0.3993
SSI-119CYS-168HIE-1,-4.0277
SSI-119LEU-137ALA-1,-1.4641
SSI-119LEU-137ALA-2,-1.0226
SSI-119LYS-186VAL-1,-0.3097
SSI-119MET-144SER-1,-1.0664
SSI-119PHE-124HIE-1,-2.3708
SSI-119PHE-176THR-1,-0.5275
SSI-119SER-123ARG-1,-1.5996
SSI-119SER-140TYR-1,-0.4540
SSI-119THR-123THR-1,-0.6235
SSI-119THR-123THR-2,-1.1096
SSI-119TYR-174ILE-1,-0.6881
SSI-120HIE-185ARG-1,-1.4253
SSI-120ILE-123TYR-1,-0.7675
SSI-120LEU-123ASN-1,-1.0812
SSI-120LEU-124ASP-1,-0.9454
SSI-120LEU-124LEU-1,-0.9753
SSI-120LEU-135ILE-1,-0.4789
SSI-120LEU-171TYR-1,-0.5896
SSI-120LEU-171TYR-2,-1.4435
SSI-120LYS-138VAL-1,-1.5550
SSI-120LYS-142ASP-1,-91.2068
SSI-120PRO-126ALA-1,-0.9133
SSI-120SER-136HIE-1,-4.2426
SSI-120THR-143VAL-1,-0.5520
SSI-120THR-147GLU-1,-22.8790
SSI-120TYR-141PHE-1,-0.9264
SSI-120VAL-123ILE-1,-0.4408
SSI-120VAL-154ILE-1,-0.8640
SSI-120VAL-275LEU-1,-0.6516
SSI-121ASN-132THR-1,-0.8779
SSI-121GLN-144ARG-1,-24.8895
SSI-121LEU-125HIE-1,-1.5071
SSI-121LEU-125HIE-2,-1.4068
SSI-121PHE-126VAL-1,-0.8489
SSI-121PHE-191LEU-1,-0.8016
SSI-121PHE-219TRP-1,-1.6658
SSI-121TYR-125LEU-2,-1.1157
SSI-121VAL-157ASP-1,-0.8813
SSI-122ASP-125LYS-1,-3.7763
SSI-122LEU-188VAL-1,-0.5357
SSI-122MET-126GLU-1,-4.2132
SSI-122VAL-125ILE-1,-1.1802
SSI-122VAL-143VAL-1,-0.6509
SSI-122VAL-152PHE-1,-1.2755
SSI-123ALA-128VAL-1,-0.6324
SSI-123ALA-158ILE-1,-3.4721
SSI-123ARG-127GLN-1,-1.2472
SSI-123MET-140ASN-1,-0.2633
SSI-123SER-182ASN-1,-12.0468
SSI-123THR-136SER-1,-15.4038
SSI-123TYR-154VAL-1,-0.6244
SSI-123VAL-134LEU-1,-0.5181
SSI-124ALA-156THR-1,-0.5670
SSI-124ASP-131THR-1,4.7823
SSI-124ASP-132THR-1,-27.0452
SSI-124ASP-134ARG-1,-107.6870
SSI-124GLN-200ALA-1,-0.6810
SSI-124HIE-140GLU-1,-29.9581
SSI-124HIE-143VAL-1,-0.8224
SSI-124LEU-136HIE-2,-0.7949
SSI-124LEU-181VAL-1,-0.6181
SSI-125GLU-192PHE-1,-2.1858
SSI-125ILE-136TYR-1,-0.9074
SSI-125LEU-129LEU-1,-0.7800
SSI-125PHE-143VAL-1,-1.0579
SSI-125TRP-138SER-1,-3.7669
SSI-125TRP-150VAL-1,-0.5009
SSI-125TRP-152LEU-1,-1.1115
SSI-125TYR-164HIE-1,-2.9999
SSI-126ALA-140GLU-1,-0.8162
SSI-126ASN-129ASN-1,-2.2003
SSI-126GLU-130ARG-1,-103.2380
SSI-126ILE-136PRO-1,-0.8255
SSI-126ILE-139PHE-1,-0.7283
SSI-126ILE-139PHE-2,-1.5566
SSI-126LEU-130HIE-2,-1.1151
SSI-126LEU-162PHE-1,-0.6825
SSI-126LYS-158ILE-1,-0.9380
SSI-126PHE-132HIE-1,-0.7621
SSI-126PHE-171TYR-1,-2.1079
SSI-126PHE-176TYR-1,-2.0618
SSI-126SER-171ILE-1,-0.1521
SSI-126THR-197TYR-1,-1.1092
SSI-127ALA-177ASP-1,-3.9821
SSI-127GLU-146ARG-2,-92.3062
SSI-127GLU-269HIE-1,-1.3902
SSI-127GLU-269HIE-2,13.4605
SSI-127LEU-210VAL-1,-0.5420
SSI-127MET-131LYS-1,-0.7469
SSI-127PHE-132ILE-1,-1.2984
SSI-127PHE-133SER-1,-0.5194
SSI-127PHE-138SER-1,-1.7079
SSI-127PHE-140HIE-1,-2.3866
SSI-127PHE-158VAL-1,-0.9266
SSI-127PHE-183TYR-1,-1.3171
SSI-127PHE-206ILE-1,-0.3889
SSI-127PHE-237ASN-1,-0.9553
SSI-127PHE-239PHE-1,-1.6407
SSI-128ILE-131LEU-1,-0.3185
SSI-128LYS-183TYR-1,-2.2715
SSI-128PHE-235LEU-1,-0.6135
SSI-128PHE-252LEU-1,-0.6920
SSI-128PRO-275LEU-1,-0.5113
SSI-128TYR-158MET-1,-1.6558
SSI-128TYR-160LEU-1,-0.7012
SSI-128VAL-160LEU-1,-0.5139
SSI-129ASN-132TYR-1,-3.0022
SSI-129ASP-140HIE-1,-30.7354
SSI-129ASP-148TYR-1,-0.7576
SSI-129LEU-155PHE-1,-0.8430
SSI-129LEU-192PHE-1,-0.8479
SSI-129LEU-195PRO-1,-1.7118
SSI-129LEU-277TYR-1,-1.1748
SSI-129LEU-277TYR-2,-1.0403
SSI-129PHE-133VAL-1,-0.4858
SSI-129PHE-156ARG-1,-3.3209
SSI-129PHE-166PRO-1,-1.5797
SSI-129TYR-133ARG-1,-5.9171
SSI-129TYR-136TYR-2,-2.7671
SSI-129VAL-159PHE-1,-1.0101
SSI-129VAL-184PHE-1,-1.2073
SSI-130ARG-170TYR-2,-3.1635
SSI-130ARG-244ILE-1,-1.6911
SSI-130ARG-248GLU-1,-69.4914
SSI-130GLN-134GLU-1,-14.1411
SSI-130GLN-137ARG-1,-4.1124
SSI-130PRO-135ILE-1,-0.4273
SSI-130PRO-139ILE-1,-0.5499
SSI-130PRO-180PRO-1,-0.6939
SSI-130SER-149HIE-1,-15.7271
SSI-130SER-153TRP-1,-7.1600
SSI-130VAL-139ILE-1,-1.7649
SSI-130VAL-162VAL-1,-0.4255
SSI-130VAL-185PHE-1,-0.6441
SSI-131ALA-140HIE-1,-1.2508
SSI-131ARG-134GLU-2,-72.8764
SSI-131ASP-147PHE-1,0.6247
SSI-131ASP-182PHE-1,-0.1535
SSI-131LEU-136VAL-1,-0.6771
SSI-131LEU-160MET-1,-0.6601
SSI-131PRO-219VAL-1,-1.1583
SSI-131PRO-220GLU-1,-1.2160
SSI-131THR-149LEU-1,-0.4066
SSI-132ARG-136ARG-1,-1.7128
SSI-132ASP-156ARG-1,-107.1175
SSI-132HIE-135LYS-1,-0.9905
SSI-132HIE-147ASP-1,-29.3984
SSI-132HIE-149ASN-1,-3.3538
SSI-132ILE-135PHE-1,-0.5879
SSI-132ILE-138TRP-1,-1.9923
SSI-132ILE-146TRP-1,-1.0277
SSI-132LEU-198PHE-1,-0.8581
SSI-132PHE-162VAL-1,-0.8842
SSI-132PHE-174SER-1,-1.2880
SSI-132PHE-176VAL-1,-0.8856
SSI-132PHE-183GLN-1,-0.9356
SSI-132TYR-136PRO-1,-0.7416
SSI-133LYS-136ASP-1,-95.8872
SSI-133LYS-198PHE-1,-0.9708
SSI-133PRO-151ASP-1,-3.3734
SSI-133SER-161GLU-1,-28.0393
SSI-133TRP-143MET-2,-1.6273
SSI-133TRP-148VAL-1,-2.9006
SSI-133TRP-277TYR-1,-4.3431
SSI-133VAL-137ARG-1,-1.2952
SSI-133VAL-146TRP-1,-1.6472
SSI-134GLU-138ARG-1,-103.4341
SSI-134ILE-147ASP-1,-1.3725
SSI-134ILE-167LEU-1,-0.6060
SSI-134LEU-205TYR-1,-1.2111
SSI-135ARG-193VAL-1,-0.7332
SSI-135ILE-180PRO-1,-0.8008
SSI-135LEU-139LEU-1,-0.6474
SSI-135LEU-163LEU-1,-0.5181
SSI-135LEU-179LEU-1,-0.6430
SSI-135LYS-157GLU-1,-97.5846
SSI-135LYS-177ILE-1,-0.5380
SSI-135PHE-147TYR-1,-2.8762
SSI-135PRO-140SER-1,-0.9693
SSI-135PRO-144LEU-1,-0.9522
SSI-135PRO-155PHE-1,-1.7849
SSI-135TRP-147GLN-1,-5.6521
SSI-135TRP-208ILE-1,-1.2164
SSI-136ARG-142ALA-1,-0.5840
SSI-136ASP-198PHE-1,-3.0896
SSI-136ASP-201VAL-1,-2.4873
SSI-136CYS-143PHE-1,-1.9817
SSI-136PHE-141ALA-1,-0.6376
SSI-136PHE-146TRP-1,-3.3560
SSI-136SER-144ARG-1,-14.5515
SSI-136TRP-155CYS-1,-0.8058
SSI-136TRP-165ASP-1,-21.0346
SSI-136TRP-179MET-1,-0.9799
SSI-136VAL-169LEU-1,-0.3344
SSI-137ARG-154TRP-1,-2.7049
SSI-137ARG-154TRP-2,-1.8920
SSI-137ARG-157GLU-1,-96.7019
SSI-137GLU-143MET-1,-9.7420
SSI-137SER-156ARG-1,-0.9793
SSI-137TYR-166SER-1,-1.5155
SSI-138ARG-142GLU-1,-88.4375
SSI-138ILE-156ARG-1,-0.8712
SSI-138LEU-149PHE-1,-1.1134
SSI-138PHE-153PHE-1,-1.3655
SSI-138SER-169VAL-1,-0.6522
SSI-138TRP-146PHE-1,-1.8734
SSI-138TRP-243LEU-1,-1.7963
SSI-138VAL-144ARG-1,-2.3392
SSI-139ASN-154SER-1,-13.0386
SSI-139GLU-144LYS-1,-110.7988
SSI-139ILE-143TRP-1,-0.4929
SSI-139LEU-204TYR-1,-1.0082
SSI-139PRO-180PRO-1,-0.8703
SSI-139TYR-148SER-1,-4.1704
SSI-140GLU-143VAL-1,-1.6070
SSI-140GLU-155THR-1,-21.4824
SSI-140GLU-156ARG-1,-118.6651
SSI-140LEU-168LEU-1,-0.9762
SSI-141GLN-160PHE-1,-0.7045
SSI-141LYS-144GLU-1,-106.1511
SSI-141MET-155ILE-1,-1.2306
SSI-141PHE-152PHE-1,-1.8435
SSI-141SER-144ASP-1,-15.5866
SSI-141SER-154ILE-1,-0.7414
SSI-142GLN-154GLN-1,-11.1930
SSI-142ILE-155LEU-1,-0.8006
SSI-142ILE-155LEU-2,-0.3958
SSI-142ILE-185VAL-1,-0.7218
SSI-142PHE-170ARG-1,-0.9309
SSI-142TYR-147LYS-1,-5.3899
SSI-142TYR-148TYR-1,-1.7208
SSI-142TYR-150VAL-1,-0.4979
SSI-142TYR-160PHE-1,-3.9734
SSI-142TYR-170ILE-1,-1.2610
SSI-142TYR-199THR-1,-1.1542
SSI-142TYR-203VAL-1,-0.2523
SSI-143ARG-187ASP-1,-114.6869
SSI-143ARG-188LYS-1,63.5969
SSI-143GLN-147GLU-1,-22.3171
SSI-143ILE-146VAL-1,-0.7326
SSI-143LEU-160ARG-1,-2.4854
SSI-143TRP-146LYS-1,0.6328
SSI-143TYR-150ILE-1,-1.5541
SSI-143VAL-147LEU-1,-0.3045
SSI-143VAL-152PHE-1,-1.1029
SSI-144ARG-147GLU-2,-85.6297
SSI-144ASP-150SER-1,-14.2440
SSI-144ILE-155THR-1,-1.2830
SSI-144LYS-161GLU-1,-119.5034
SSI-144PHE-153LYS-1,-0.9700
SSI-144PHE-155ILE-1,-1.0207
SSI-145GLN-149MET-2,-7.7183
SSI-145LEU-149PHE-1,-0.6929
SSI-145THR-149PHE-1,-1.9318
SSI-146ARG-207GLU-1,-116.8800
SSI-146GLU-158SER-1,9.1334
SSI-146PHE-149PHE-1,-1.1549
SSI-146PHE-150LEU-2,-1.0370
SSI-146PHE-150VAL-1,-0.9127
SSI-146PHE-164TRP-1,-0.9275
SSI-146PHE-165PHE-1,-0.6386
SSI-146PHE-199LYS-2,-1.9928
SSI-146VAL-161VAL-1,-0.4328
SSI-146VAL-161VAL-2,-0.7758
SSI-146VAL-165HIE-1,-1.0385
SSI-147ASP-171TYR-1,-30.9313
SSI-147ASP-188LYS-1,-104.6418
SSI-147LYS-203VAL-1,-0.6766
SSI-147PHE-159PHE-1,-2.5275
SSI-147PHE-182PHE-1,-1.4177
SSI-147VAL-175SER-1,-0.9812
SSI-148ALA-158LEU-1,-0.2863
SSI-148HIE-152GLU-1,-1.2276
SSI-148ILE-202VAL-1,-0.9267
SSI-148ILE-204ARG-1,-0.3972
SSI-148PHE-164HIE-1,-2.2127
SSI-148PHE-165TYR-1,-1.8435
SSI-148SER-163ALA-1,-0.7976
SSI-148TYR-170ILE-1,-0.7677
SSI-149ASN-167THR-1,-6.7411
SSI-149ASN-171TYR-1,-7.2362
SSI-149ASN-175SER-1,-13.1731
SSI-149ASN-177ASP-1,-3.7097
SSI-149LEU-152GLN-1,-0.8624
SSI-149PHE-159ILE-1,-2.1322
SSI-149PHE-164PHE-1,-0.7378
SSI-149PHE-165PHE-1,-0.8794
SSI-149PHE-169VAL-1,-1.1614
SSI-149PRO-152GLN-1,-2.5596
SSI-149PRO-152PHE-1,-1.2075
SSI-149THR-157PRO-1,-0.7334
SSI-149TYR-153PHE-1,-2.4140
SSI-150ARG-157ASP-1,-108.3040
SSI-150ARG-208ILE-1,-0.4375
SSI-150LEU-153PHE-1,-0.9428
SSI-150LEU-154TYR-1,-0.9300
SSI-150LEU-159PHE-1,-0.5275
SSI-150LEU-167LEU-1,-0.4594
SSI-150LEU-170HIE-1,-0.6385
SSI-150LEU-202LEU-1,-1.2044
SSI-150LEU-203GLU-1,-0.3340
SSI-150LYS-158LEU-1,-0.8023
SSI-151ILE-159VAL-1,-1.2511
SSI-151SER-159PHE-1,-3.5631
SSI-151THR-163THR-1,-5.3916
SSI-152ASP-156LYS-1,-2.9947
SSI-152ASP-158LEU-1,-0.9553
SSI-152CYS-197VAL-1,-1.7081
SSI-152LYS-156ASP-2,-107.9976
SSI-152LYS-277TYR-1,-2.1126
SSI-153ASP-156ARG-1,-62.5113
SSI-153ASP-200ARG-1,-102.6306
SSI-153LYS-203GLU-1,-110.2655
SSI-153PHE-163LEU-1,-0.6631
SSI-153TRP-158MET-1,-1.2271
SSI-154ARG-204ARG-1,64.9569
SSI-154ARG-208TYR-1,-7.0398
SSI-154ILE-159GLN-1,-0.4904
SSI-154ILE-160VAL-1,-0.5043
SSI-154LEU-191TYR-1,-1.5204
SSI-154LYS-159ASN-1,-1.2784
SSI-154TYR-203GLU-1,1.8825
SSI-154TYR-207ASN-1,-0.1719
SSI-155PHE-197TYR-1,-0.7862
SSI-155PHE-277TYR-1,-2.4768
SSI-155PHE-284LEU-1,-1.0744
SSI-155PRO-170TRP-1,-1.0797
SSI-156ARG-171ASP-1,-91.5505
SSI-156ARG-172THR-1,-15.6627
SSI-156ARG-197GLU-1,-109.8505
SSI-156ARG-200TRP-1,-1.2489
SSI-156ARG-200TRP-2,-7.9716
SSI-156SER-191TYR-2,-2.2489
SSI-157ASP-202VAL-1,-0.7136
SSI-157ASP-204ARG-1,-116.3284
SSI-157ILE-160CYS-1,-1.1232
SSI-157MET-181ILE-1,-0.9182
SSI-157MET-192ILE-1,-0.8885
SSI-157PRO-161VAL-1,-0.6798
SSI-157VAL-167PHE-1,-0.7163
SSI-158ALA-193HIE-2,-1.4848
SSI-158ALA-284LEU-1,-0.9279
SSI-158ILE-164LYS-2,-0.9311
SSI-158LEU-172THR-1,-0.8252
SSI-158VAL-169VAL-1,-1.1911
SSI-158VAL-205TYR-1,-0.8957
SSI-159ALA-197TYR-1,-0.4618
SSI-159GLU-170LYS-1,-3.8471
SSI-159ILE-172TYR-1,-1.3885
SSI-159ILE-199LEU-1,-0.4428
SSI-159ILE-200TRP-1,-1.0711
SSI-159ILE-203PRO-1,-0.6500
SSI-159PHE-206ILE-1,-0.5110
SSI-159PRO-164VAL-1,-0.9288
SSI-159PRO-178TYR-1,-2.6306
SSI-159PRO-192ILE-1,-0.8095
SSI-159VAL-180LEU-1,-0.6073
SSI-160LEU-164TRP-1,-1.4337
SSI-160MET-169LEU-1,-0.9748
SSI-160PHE-169VAL-1,-1.7030
SSI-160PHE-203VAL-1,-1.3476
SSI-161ARG-285ASP-1,-81.6281
SSI-161ARG-288ALA-1,-1.2775
SSI-161ARG-292GLU-1,-118.8848
SSI-161THR-194VAL-2,-0.9095
SSI-161TYR-201ALA-1,-1.3829
SSI-161TYR-204ALA-1,-0.8861
SSI-161VAL-170LYS-1,-2.3483
SSI-162ALA-174ILE-1,-0.3149
SSI-162ALA-175TRP-1,-1.4036
SSI-162LEU-198PHE-1,-0.3426
SSI-162LEU-201LEU-1,-0.7634
SSI-162LEU-203VAL-1,-0.5800
SSI-162LEU-208ILE-1,-0.9815
SSI-162LEU-284LEU-1,-0.6155
SSI-162PHE-168LEU-1,-1.5040
SSI-162PHE-207ASN-1,-0.5640
SSI-162VAL-167CYS-1,-0.8542
SSI-162VAL-167TYR-1,-0.4701
SSI-162VAL-167TYR-2,-0.6627
SSI-163ARG-201LEU-1,-0.8634
SSI-163ASN-166ILE-1,-1.2005
SSI-163ASN-196ARG-1,-3.1810
SSI-163ILE-166CYS-1,-1.5448
SSI-163LEU-171ALA-1,-0.4240
SSI-163LEU-175LEU-1,-1.0738
SSI-163TYR-174ILE-1,-0.9294
SSI-163TYR-178TYR-1,-3.2832
SSI-163TYR-180LEU-1,-0.5012
SSI-163TYR-180LEU-2,-1.0045
SSI-163TYR-183LYS-1,-3.3294
SSI-163TYR-184VAL-1,-1.0102
SSI-163TYR-187GLU-1,1.6670
SSI-164VAL-171ALA-1,-0.4665
SSI-164VAL-225LEU-1,-0.5845
SSI-165ALA-292GLU-1,-1.5584
SSI-165GLN-224MET-2,-2.2933
SSI-165LYS-169ASP-1,-106.7708
SSI-165PHE-169VAL-1,-1.5859
SSI-165TYR-168ASP-1,3.8147
SSI-165TYR-171VAL-1,-1.1841
SSI-165TYR-208ILE-1,-0.4975
SSI-165TYR-208ILE-2,-1.8593
SSI-165VAL-177ILE-1,-0.4980
SSI-166ILE-187ARG-1,-0.4491
SSI-166PRO-171VAL-1,-0.7226
SSI-166PRO-172VAL-1,-1.0949
SSI-167GLU-187ARG-1,-115.0685
SSI-167PHE-170TRP-1,-1.9258
SSI-167PRO-170VAL-1,-0.7012
SSI-168HIE-180GLU-1,-27.0940
SSI-168ILE-178VAL-1,-0.8541
SSI-168LEU-172ASP-1,-0.7254
SSI-168LEU-211ARG-1,-0.6632
SSI-168TYR-203ILE-1,-0.6208
SSI-168TYR-224MET-1,-0.6220
SSI-169ASP-172SER-2,-23.5753
SSI-169LEU-181TRP-1,-0.6651
SSI-169LYS-172ILE-2,-0.4448
SSI-169LYS-291ILE-1,-1.0790
SSI-169MET-184VAL-1,-1.2696
SSI-170ALA-175TRP-1,-0.5241
SSI-170HIE-174LEU-1,-0.8938
SSI-170LEU-178LEU-1,-0.4901
SSI-170LEU-186TYR-1,-1.8387
SSI-170THR-180GLU-1,-1.0634
SSI-171ASP-176THR-1,-28.3025
SSI-171THR-180SER-1,-6.8979
SSI-171TYR-180PRO-1,-0.2198
SSI-171TYR-231VAL-1,-1.2750
SSI-172ASP-204TYR-1,-27.6961
SSI-172ILE-235VAL-1,-0.4228
SSI-172TYR-193VAL-1,-0.9870
SSI-173ARG-234ASP-1,-112.1270
SSI-173ARG-296LYS-1,61.2968
SSI-173CYS-269HIE-1,-0.8059
SSI-173CYS-270TYR-1,-0.9764
SSI-173LEU-190VAL-1,-0.3070
SSI-173PHE-176THR-1,-0.6371
SSI-173TYR-211PRO-1,-0.7206
SSI-173TYR-213ILE-1,-1.0844
SSI-173TYR-245ILE-1,-0.5774
SSI-174ASN-178LYS-1,-21.0789
SSI-174MET-177ILE-1,-0.8217
SSI-174THR-205LEU-1,-1.2716
SSI-174VAL-203VAL-1,-0.4223
SSI-174VAL-205PHE-1,-1.0909
SSI-174VAL-270TYR-1,-1.1499
SSI-174VAL-273GLU-1,-0.5344
SSI-174VAL-273GLU-2,-0.4751
SSI-175LEU-233ALA-1,-0.7415
SSI-175VAL-268LEU-1,-0.4443
SSI-175VAL-274ASP-1,-3.0907
SSI-176ALA-195LEU-1,-0.2390
SSI-176ARG-182GLU-1,-112.3784
SSI-176ARG-273GLU-1,-72.1916
SSI-176ILE-198PHE-1,-0.9998
SSI-176ILE-201ALA-1,-0.3440
SSI-176ILE-205LEU-1,-1.0735
SSI-176LEU-204TYR-1,-1.6212
SSI-176LEU-208ALA-1,-0.5037
SSI-176LEU-208ALA-2,-0.4558
SSI-176LEU-214PHE-1,-0.9779
SSI-176THR-180LEU-1,-0.5387
SSI-177ASP-216GLU-1,75.8239
SSI-177GLN-190VAL-1,-0.3173
SSI-178SER-239ASP-1,-25.5895
SSI-179ALA-225TRP-1,-1.4205
SSI-179ALA-238MET-1,-0.3752
SSI-179ALA-250ILE-1,-0.3162
SSI-179LEU-239PHE-1,-0.8245
SSI-179TYR-216GLU-1,3.9872
SSI-179TYR-250PHE-1,-3.7977
SSI-179TYR-258TRP-1,-3.0616
SSI-180ASN-219SER-1,-9.5379
SSI-180ASN-229TRP-1,-2.6858
SSI-180GLU-187ARG-1,-94.5791
SSI-180GLU-189ARG-2,-101.4773
SSI-180GLU-194ARG-1,-110.9995
SSI-180HIE-184VAL-1,-0.4971
SSI-180HIE-209TYR-1,-21.9627
SSI-180HIE-214PHE-1,-1.1589
SSI-180HIE-224ILE-1,-0.9906
SSI-181ILE-228TYR-1,-0.9064
SSI-181THR-195SER-1,-10.5309
SSI-181TRP-185GLN-1,-1.7214
SSI-181TRP-189SER-1,-0.6793
SSI-181TRP-258TRP-1,-2.0968
SSI-182ASP-186ASN-1,-9.0902
SSI-182ILE-192ILE-1,-0.9062
SSI-182ILE-239PHE-1,-0.5717
SSI-182ILE-242LEU-1,-0.5837
SSI-182PRO-186LEU-1,-1.0677
SSI-182PRO-186LEU-2,-0.6410
SSI-182PRO-189ARG-1,-0.5409
SSI-183GLN-190LYS-1,-0.6158
SSI-183GLN-194ILE-1,-0.3174
SSI-183GLN-205LEU-1,-1.8241
SSI-183GLN-209TYR-1,1.5817
SSI-183TYR-186LYS-1,-7.8139
SSI-184ASP-187ARG-1,-82.1607
